id,title,sector_name,administrative_level,estimated_cost,investment_status,project_status
3473,"2) Amenager et Clôturer le site du marché pour protéger et  sécuriser  les commerçantes de l'érosion hydrique,  des risques de circulation des engins et de la divagation des animaux",Hangar de marché,BISSÉTOUGOU,2166667,p,N
3514,"2- Amenager une place publique et doter les jeunes en kit de sonorisation, de mobiliers pour les manifestions culturelles",Infrastructure,KAKPALA,2166667,p,N
14047,2) Appui en equipement de maraichage,Aménagement,TOUKOUNTOUNA,2166667,p,N
3457,2-Appui financier et matériel dans la transformation et la production du manioc,Equipement,HONGON,2166667,p,N
3466,2-Appuis à l'encouragement des meilleurs écoliers à travers la remise des kits scolaires,Equipement,HONGON,2166667,p,N
8324,2)   Appuyer les jeunes équipements et en élevage des poulets,Aménagement,BOUCA-PEULH,2166667,p,N
7314,2-Construction de 06 boutiques plus bureau et magasin au marché de Dangazi,Boutique,DANGANZI,2166667,p,N
7252,2- Construction de 10 boutiques,Boutique,KALALÉ,2166667,p,N
9991,2-Construction de 10 hangars de 12 places au marché de Garou Tédji Gorobani,Hangar de marché,GAROU-TÉDJI-GOROBANI,2166667,p,N
8294,2)  Construction de 2 boutiques sur le marché de Bouca,Boutique,BOUCA-GANDO,2166667,p,N
8314,2)  Construction de 4 hangars dans le marché de Bouca,Hangar de marché,BOUCA-PEULH,2166667,p,N
10031,2- Construction de 6 hangars à 12 places au marché de de Garou,Hangar de marché,GAROU-TÉDJI,2166667,p,N
14815,2)  Construction de boutiques dans le marché de Kourèl,Boutique,BOURAOURÈ,2166667,p,N
14042,2)Construction de hangards pour la vente des produits alimentaires,Hangar de marché,TOUKOUNTOUNA,2166667,p,N
9971,2- Construction de hangars modernes au marché de Sendé,Hangar de marché,KOUALÉROU,2166667,p,N
7261,2-Construction de la maison des jeunes   Equipements et/ou acquisitions diverses,Infrastructure,KALALÉ,2166667,p,N
8269,2)  Construction de la route Wonko-Nikki,Piste de desserte rurale,WONKO DE NIKKI,2166667,p,N
14347,2-construction de magasin de stockage des vivres pour faciliter la conservation et la vente,Lits de maternité et d’hospitalisation,WÈRÈKÈ,2166667,p,N
14224,2)Constructiondequatre(04)hangarsdehuit(08) places chacun au marché de Bouca,Hangar de marché,GANDO-GOUROU,2166667,p,N
14478,2-Construction des boutiques dans le marché,Boutique,BOSSO-CAMPS-PEULHS,2166667,p,N
2950,2) Construction des latrines publiques dans le marché d’Anandana,Bloc de latrines pour les marchés locaux,PARGOUTÈ,2166667,p,N
2891,2) Construction des latrines publiques dans le marché d’Anandana,Bloc de latrines pour les marchés locaux,KOUBOKOUBORÈ,2166667,p,N
2931,2) Construction des latrines publiques dans le marché d’Anandana,Bloc de latrines pour les marchés locaux,N’DAM,2166667,p,N
2911,2) Construction des latrines publiques dans le marché d’Anandana,Bloc de latrines pour les marchés locaux,KOUKOULBENDI,2166667,p,N
15099,2) Construction d’une boucherie dans le marché de Tobré,Hangar de marché,OUASSA-MARO,2166667,p,N
14428,2-Construction d’une maison des jeunes,Infrastructure,KPÉROU-GUÉRA,2166667,p,N
8284,2)   Construction d'une maison des jeunes,Infrastructure,WONKO DE NIKKI,2166667,p,N
14410,2. Construction d’une maison des jeunes et équipement,Infrastructure,THIAN,2166667,p,N
14507,2. Construction d’une maison des jeunes et équipement,Infrastructure,TOUROU-DISPENSAIRE,2166667,p,N
14341,2-Construction d’une pharmacie vétérinaire,Pharmacie vétérinaire,WÈRÈKÈ,2166667,p,N
7274,2-Construction dune unité de transformation  de manioc en gari et dérivés  Equipements et/ou acquisitions diverses,Atelier,KALALÉ-SESSOUAN,2166667,p,N
7318,2-Construction dune unité de transformation  du soja en fromage et dérivés  Equipements et/ou acquisitions divers,Aménagement,DANGANZI,2166667,p,N
14229,2)constructiond’uneunitéetAcquisitionetinstallationd’équipements de transformation d’arachides en galettes et dérivés,Aménagement,GANDO-GOUROU,2166667,p,N
8299,2)  construction d’une unité  et équipement  des femmes en matériel de transformation de la noix de karité en beurre,Atelier,BOUCA-GANDO,2166667,p,N
14186,2)constructiond’uneunitéetinstallationd'équipements detransformationd'amendedetransformationdekaritée,Atelier,BESSASSI-BOUCA,2166667,p,N
14821,"2)  construction d’une unité, Formation et équipement en matériel  de fabrication du savon boule et installation",Piste de desserte rurale,BOURAOURÈ,2166667,p,N
8274,2) Construction d'un grand Magasin de stockage des vivres,Magasin de stockage,WONKO DE NIKKI,2166667,p,N
14463,2-Construction d’un hangar pour exposition des produits laitiers,Hangar de marché,MONNON DE PARAKOU1,2166667,p,N
7269,2-Construction dun magasin de stockage de produit vivrier,Magasin de stockage,KALALÉ-SESSOUAN,2166667,p,N
8309,2)  Construction d’un magasin de stockage des produits agricoles 150 T,Magasin de stockage,BOUCA-PEULH,2166667,p,N
10036,2- Construction d’un magasin spécifique de conservation d’oignon de capacité 1000 tonnes,Magasin de stockage,GAROU-TÉDJI,2166667,p,N
14438,2-Construction d’un module de 4 boutiques dans le marché,Boutique,BANIKANNI-DOUWÉROU,2166667,p,N
14352,2- Construction d’un terrain de football,Terrain de football,WÈRÈKÈ,2166667,p,N
9901,2- Construction et équipement d’un centre de jeunes et de loisirs au profit des jeunes.,Infrastructure,MADÉCALI-ZONGO,2166667,p,N
9921,2- Construire une salle de réunion et des événements dans le village.,Infrastructure,ILLOUA,2166667,p,N
14420,2- Contribution à l’amélioration de l’hygiène et de l’assainissement à travers l’aménagement d'une aire d’abattage des animaux,Blocs de latrines publiques modernes,KPÉROU-GUÉRA,2166667,p,N
14468,2-Contruction d’un terrain de football à l’endroit de la jeunesse,Terrain de football,MONNON DE PARAKOU1,2166667,p,N
3509,"2- Créer  des  unités de transformation des produits agricoles et autres  et renforcer les capacités des femmes membres du GIE à   structurer les  coopératives composant le GIE , à développer une  vie associative parfaite, à maitriser les  techniques de transformation et établir des plans d'affaire  profitables pour chaque coopérative du GIE, Suivre et évaluer les performances réalisées par les coopératives sur les trois premières années)",Atelier,KAKPALA,2166667,p,N
3483,"2- Créer, équiper et exploiter un centre de formation artisanale et de fabrication du matériel agricole au profit des jeune",Equipement,BISSÉTOUGOU,2166667,p,N
9896,"2- Développer les activités génératrices de revenue sur les produits laitiers (transformations, commercialisation)",Equipement,MADÉCALI-ZONGO,2166667,p,N
14547,2-Doter jeunesse du matériel,Autre,SOUROU,2166667,p,N
14370,2-Doter la maison des jeunes d’équipements et ameublement,Infrastructure,ALAGA,2166667,p,N
9931,2- Doter les femmes et les jeunes des motopompes,Forage simple,GODJÉKOARA,2166667,p,N
3452,2- Electrification du marché Yakabissi,Éclairage public solaire,HONGON,2166667,p,N
3447,2- Electrification du village à travers l'installation des l'ampadaires solaire dans le village,Éclairage public solaire,HONGON,2166667,p,N
2960,2) Equipement des groupes folkloriques d’accoutrement de danse et des instruments de musique,Infrastructure,PARGOUTÈ,2166667,p,N
2921,2) Equipement des groupes folkloriques d’accoutrement de danse et des instruments de musique,Infrastructure,KOUKOULBENDI,2166667,p,N
2901,2) Equipement des groupes folkloriques d’accoutrement de danse et des instruments de musique,Infrastructure,KOUBOKOUBORÈ,2166667,p,N
14234,2)Formationenélevageetinstallationd'unsited'élevage des ovins et caprins.,Aménagement,GANDO-GOUROU,2166667,p,N
14502,2. Formation et équipement en matériel de transformation d’arachide en galette au Profit de Soutisouwa,Aménagement,TOUROU-DISPENSAIRE,2166667,p,N
14405,2. Formation et équipement en matériel de transformation d’arachide en galette au Profit de SOYEYA,Aménagement,THIAN,2166667,p,N
14424,2-Formation et équipement en matériel de transformation de soja en fromage au profit des groupements « Gbénokpo » et bariba,Aménagement,KPÉROU-GUÉRA,2166667,p,N
14542,2- Formation et équipement en matériel de travail aux riziculteurs (AnkaGuèma),Aménagement,SOUROU,2166667,p,N
14522,2. Formation et équipement en matériel de travail de transformation de karité en beurre,Atelier,TOUROU-PALAIS-ROYAL,2166667,p,N
14443,2- Formation et équipement en matériel pour la transformation du manioc en gari au profit du groupement « BOKOUDOUARI »,Equipement,BANIKANNI-DOUWÉROU,2166667,p,N
14366,2-Formation et équipement en matériel pour la transformation du soja en fromage au profit du groupement « Gbénokpo »,Aménagement,ALAGA,2166667,p,N
14385,2- Formation et équipements en matériel de travail au profit des soudeurs,Equipement,ALBARIKA,2166667,p,N
14390,2-Insertion des jeunes à la formation socio-professionnelle,Equipement,ALBARIKA,2166667,p,N
14448,2-Insertion des jeunes à la formation socio-professionnelle,Equipement,BANIKANNI-DOUWÉROU,2166667,p,N
14487,2-Insertion des jeunes à la promotion professionnelle,Autre,BOSSO-CAMPS-PEULHS,2166667,p,N
7265,2-Installation de lampadaires pour léclairage public,Éclairage public solaire,KALALÉ-SESSOUAN,2166667,p,N
9996,2- Installation et équipement d’une unité de transformation du riz,Aménagement,GAROU-TÉDJI-GOROBANI,2166667,p,N
3529,"2) Mettre en place les coopératives, renforcées celles existantes et  mettre en œuvre des techniques culturales simplifiées pour améliorer les rendements agricoles (Soja, riz etc…",Aménagement,TCHITCHAKOU,2166667,p,N
3462,2-Mise en place d'un reseau de communication,Autre,HONGON,2166667,p,N
3442,2-Mise en place d'un reseau de communication,Autre,GOUFANROU,2166667,p,N
14826,2)   Organisation de tournoi de football,"Kits de football (crampons, filets, ballon, maillots)",BOURAOURÈ,2166667,p,N
14052,2) Organisation d'un tournoi de football,"Kits de football (crampons, filets, ballon, maillots)",TOUKOUNTOUNA,2166667,p,N
9886,2- Prolonger le branchement du réseau électrique de la SBEE existant au quartier Fada jusqu’à Zongo,Extension du réseau électrique,MADÉCALI-ZONGO,2166667,p,N
14337,2- Réalisation de  couloir de passage,Aménagement,WÈRÈKÈ,2166667,p,N
9951,2-Réalisation d'une boucherie au marché de Kassa,Boutique,KASSA,2166667,p,N
3468,"2- Realiser cinq forages à Bissetoupour ,  améliorer  l'accès à l'eau potable à tous les ménages",Forage simple,BISSÉTOUGOU,2166667,p,N
3469,"2- Realiser cinq forages à Bissetoupour ,  améliorer  l'accès à l'eau potable à tous les ménages",Forage simple,BISSÉTOUGOU,2166667,p,N
3500,2- Réaliser les  forages hydrauliques améliorer l'accès de les ménages en eau potable,Forage simple,KAKPALA,2166667,p,N
14537,2-Reduir la défection à l'air libre à Travers de réalisation d’un bloc de 4 latrines dans le marché à bétail,Bloc de latrines pour les marchés locaux,SOUROU,2166667,p,N
10071,2- Réhabilitation du centre de santé d’arrondissement (CSA) de Garou et renforcement enéquipement,Lits de maternité et d’hospitalisation,GAROU-BÉRI,2166667,p,N
8319,2) réhabilitation et acquisition d’équipements  pour le  centre de transformation du lait en fromage en (batteries solaires),Lits de maternité et d’hospitalisation,BOUCA-PEULH,2166667,p,N
8289,2)  Réhabitation de deux modules de trois salles de classe avec équipement en table et banc plus 2 lampadaires solaire,Éclairage public solaire,BOUCA-GANDO,2166667,p,N
2936,2) Renforcement de capacités et équipement des femmes pour la fabrication du savon,Atelier,N’DAM,2166667,p,N
2955,2) Renforcement de capacités et équipement des femmes pour la fabrication du savon,Atelier,PARGOUTÈ,2166667,p,N
2896,2) Renforcement de capacités et équipement des femmes pour la fabrication du savon,Atelier,KOUBOKOUBORÈ,2166667,p,N
2941,2) Renforcement de capacités et équipement des jeunes pour l'élevage,Aménagement,N’DAM,2166667,p,N
13917,"2) Renforcement de capacités techniques sur le compostage  et dotation de matériel agricole (motoculteur,  semoir, pulvérisateur) au groupement ""TIBOBENA""",Equipement,TCHAPÉTA,2166667,p,N
15081,2) Renforcement des capacités et dotation de matériels de jardinage pour le maraîchage au profit du groupement (ANTI SUA  ) de Nimgoussourou,Aménagement,NINGOUSSOUROU,2166667,p,N
15118,2) Renforcement des capacités etdotation de matériels d’élevage au profit des éleveurs  de petits ruminants de Sinaou,Aménagement,SINAOU,2166667,p,N
2916,2) Renforcement et équipement des femmes pour le maraîchage,Aménagement,KOUKOULBENDI,2166667,p,N
3478,"2- Structurer  les femmes de Bissetougou en de coopératives   de transformation des produits agricoles, doter les coopératives nées en équipemement et outillages nécessaires et renforcer leur capacité sur les techniques permetant l'exploitation rationnelles et profitable de leurs unités de transformations  créées",Atelier,BISSÉTOUGOU,2166667,p,N
14527,2. Travaux de construction et équipements de la maison des jeunes à Tourou1,Infrastructure,TOUROU-PALAIS-ROYAL,2166667,p,N
14482,2- Travaux de formation et équipement en matériel de transformation de transformation savon liquide au profit du groupement DISSINADANA,Piste de desserte rurale,BOSSO-CAMPS-PEULHS,2166667,p,N
14512,2. Travaux de réhabilitation de deux vons,Piste de desserte rurale,TOUROU-PALAIS-ROYAL,2166667,p,N
14474,3-Amélioation de l'accès à la connectivité à travers la réhabilitation de la piste Bosso à Monnon,Piste de desserte rurale,BOSSO-CAMPS-PEULHS,2166667,p,N
14538,3-Amélioration de l'accès à la sécurité à travers la finalisation de la clôture du marché à bétail,Hangar de marché,SOUROU,2166667,p,N
